ball_x,ball_y,ball_vx,ball_vy,left_y,right_y,left_action,right_action,left_scored,right_scored
404.943,299.247,4.943,-0.753,260,260,0,0,0,0
409.886,298.495,4.943,-0.753,260,260,0,0,0,0
414.829,297.742,4.943,-0.753,260,260,0,0,0,0
419.772,296.989,4.943,-0.753,260,260,0,0,0,0
424.715,296.237,4.943,-0.753,260,260,0,0,0,0
429.658,295.484,4.943,-0.753,260,260,0,0,0,0
434.601,294.731,4.943,-0.753,260,260,0,0,0,0
439.544,293.978,4.943,-0.753,260,260,0,0,0,0
444.487,293.226,4.943,-0.753,260,260,0,0,0,0
449.43,292.473,4.943,-0.753,260,260,0,0,0,0
454.373,291.72,4.943,-0.753,260,260,0,0,0,0
459.316,290.968,4.943,-0.753,260,260,0,0,0,0
464.259,290.215,4.943,-0.753,260,260,0,0,0,0
469.202,289.462,4.943,-0.753,260,260,0,0,0,0
474.145,288.71,4.943,-0.753,260,260,0,0,0,0
479.088,287.957,4.943,-0.753,260,260,0,0,0,0
484.031,287.204,4.943,-0.753,260,260,0,0,0,0
488.974,286.452,4.943,-0.753,260,260,0,0,0,0
493.917,285.699,4.943,-0.753,260,260,0,0,0,0
498.86,284.946,4.943,-0.753,260,260,0,0,0,0
503.803,284.193,4.943,-0.753,260,260,0,0,0,0
508.746,283.441,4.943,-0.753,260,260,0,0,0,0
513.689,282.688,4.943,-0.753,260,260,0,0,0,0
518.633,281.935,4.943,-0.753,260,260,0,0,0,0
523.576,281.183,4.943,-0.753,260,260,0,0,0,0
528.519,280.43,4.943,-0.753,260,260,0,0,0,0
533.462,279.677,4.943,-0.753,260,265,0,1,0,0
538.405,278.925,4.943,-0.753,260,270,0,1,0,0
543.348,278.172,4.943,-0.753,260,275,0,1,0,0
548.291,277.419,4.943,-0.753,260,280,0,1,0,0
553.234,276.667,4.943,-0.753,260,285,0,1,0,0
558.177,275.914,4.943,-0.753,260,290,0,1,0,0
563.12,275.161,4.943,-0.753,260,295,0,1,0,0
568.063,274.409,4.943,-0.753,260,295,0,0,0,0
573.006,273.656,4.943,-0.753,260,295,0,0,0,0
577.949,272.903,4.943,-0.753,260,295,0,0,0,0
582.892,272.15,4.943,-0.753,260,290,0,-1,0,0
587.835,271.398,4.943,-0.753,260,285,0,-1,0,0
592.778,270.645,4.943,-0.753,260,280,0,-1,0,0
597.721,269.892,4.943,-0.753,260,275,0,-1,0,0
602.664,269.14,4.943,-0.753,260,270,0,-1,0,0
607.607,268.387,4.943,-0.753,260,265,0,-1,0,0
612.55,267.634,4.943,-0.753,260,260,0,-1,0,0
617.493,266.882,4.943,-0.753,260,255,0,-1,0,0
622.436,266.129,4.943,-0.753,260,250,0,-1,0,0
627.379,265.376,4.943,-0.753,260,245,0,-1,0,0
632.322,264.624,4.943,-0.753,260,240,0,-1,0,0
637.265,263.871,4.943,-0.753,260,235,0,-1,0,0
642.208,263.118,4.943,-0.753,260,230,0,-1,0,0
647.151,262.365,4.943,-0.753,260,225,0,-1,0,0
652.094,261.613,4.943,-0.753,260,220,0,-1,0,0
657.037,260.86,4.943,-0.753,260,220,0,0,0,0
661.98,260.107,4.943,-0.753,260,220,0,0,0,0
666.923,259.355,4.943,-0.753,260,220,0,0,0,0
671.866,258.602,4.943,-0.753,260,220,0,0,0,0
676.809,257.849,4.943,-0.753,260,220,0,0,0,0
681.752,257.097,4.943,-0.753,260,220,0,0,0,0
686.695,256.344,4.943,-0.753,260,220,0,0,0,0
691.638,255.591,4.943,-0.753,260,220,0,0,0,0
696.581,254.839,4.943,-0.753,260,220,0,0,0,0
701.524,254.086,4.943,-0.753,260,220,0,0,0,0
706.467,253.333,4.943,-0.753,260,220,0,0,0,0
711.41,252.58,4.943,-0.753,260,220,0,0,0,0
716.353,251.828,4.943,-0.753,260,220,0,0,0,0
721.296,251.075,4.943,-0.753,260,220,0,0,0,0
726.239,250.322,4.943,-0.753,260,220,0,0,0,0
731.182,249.57,4.943,-0.753,260,220,0,0,0,0
736.125,248.817,4.943,-0.753,260,220,0,0,0,0
